case_id,time_s,z_m,excess,analytical_excess
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.47499999,10000.0,10009.627322278608
l5_mode2,0.0,0.48500001,10000.0,10013.80777202172
l5_mode2,0.0,0.495,10000.0,9987.85262975875
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.505,10000.0,9987.711692207764
l5_mode2,0.0,0.51499999,10000.0,10014.52682471663
l5_mode2,0.0,0.52499998,10000.0,10010.360726226718
l5_mode2,0.0,0.53500003,10000.0,9983.292526442157
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.54500002,10000.0,9991.964343803009
l5_mode2,0.0,0.55500001,10000.0,10018.629431814827
l5_mode2,0.0,0.565,10000.0,10005.332758881606
l5_mode2,0.0,0.57499999,10000.0,9979.765397235857
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.58499998,10000.0,9997.724344720766
l5_mode2,0.0,0.59500003,10000.0,10021.465142916302
l5_mode2,0.0,0.60500002,10000.0,9998.893661374974
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.61500001,10000.0,9977.736032652509
l5_mode2,0.0,0.625,10000.0,10004.775207168708
l5_mode2,0.0,0.63499999,10000.0,10022.575477052127
l5_mode2,0.0,0.64499998,10000.0,9991.309124062493
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.65499997,10000.0,9977.655301717465
l5_mode2,0.0,0.66500002,10000.0,10012.808776839674
l5_mode2,0.0,0.67500001,10000.0,10021.516094148858
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.685,10000.0,9982.922784115175
l5_mode2,0.0,0.69499999,10000.0,9979.96506027667
l5_mode2,0.0,0.70499998,10000.0,10021.44447426249
l5_mode2,0.0,0.71499997,10000.0,10017.841612362501
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.72500002,10000.0,9974.144000047641
l5_mode2,0.0,0.73500001,10000.0,9985.130848286837
l5_mode2,0.0,0.745,10000.0,10030.252866134766
l5_mode2,0.0,0.755,10000.0,10011.042370615261
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.76499999,10000.0,9965.422333589346
l5_mode2,0.0,0.77499998,10000.0,9993.736841072676
l5_mode2,0.0,0.78500003,10000.0,10038.77134999038
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.79500002,10000.0,10000.398315543509
l5_mode2,0.0,0.80500001,10000.0,9957.226040078282
l5_mode2,0.0,0.815,10000.0,10006.735645004856
l5_mode2,0.0,0.82499999,10000.0,10046.525945065856
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.83499998,10000.0,9984.576689746862
l5_mode2,0.0,0.84500003,10000.0,9950.035460742194
l5_mode2,0.0,0.85500002,10000.0,10026.118926513413
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.86500001,10000.0,10053.023739898079
l5_mode2,0.0,0.875,10000.0,9960.415322445122
l5_mode2,0.0,0.88499999,10000.0,9944.379812680241
l5_mode2,0.0,0.89499998,10000.0,10057.22609722779
l5_mode2,0.0,0.90499997,10000.0,10057.627355878212
l5_mode2,0.0,0.91500002,10000.0,9918.113536355095
l5_mode2,0.0,0.92500001,10000.0,9941.222557210302
l5_mode2,0.0,0.935,10000.0,10120.233915355504
l5_mode2,0.0,0.90499997,10000.0,10057.627355878212
l5_mode2,0.0,0.91500002,10000.0,9918.113536355095
l5_mode2,0.0,0.92500001,10000.0,9941.222557210302
l5_mode2,0.0,0.935,10000.0,10120.233915355504
l5_mode2,0.0,0.90499997,10000.0,10057.627355878212
l5_mode2,0.0,0.91500002,10000.0,9918.113536355095
l5_mode2,0.0,0.92500001,10000.0,9941.222557210302
l5_mode2,0.0,0.935,10000.0,10120.233915355504
l5_mode2,0.0,0.90499997,10000.0,10057.627355878212
l5_mode2,0.0,0.91500002,10000.0,9918.113536355095
l5_mode2,0.0,0.92500001,10000.0,9941.222557210302
l5_mode2,0.0,0.935,10000.0,10120.233915355504
l5_mode2,0.0,0.90499997,10000.0,10057.627355878212
