case,time,status,count
quarter_speed_adaptive,0.008043,-2,0
quarter_speed_adaptive,0.008043,-1,0
quarter_speed_adaptive,0.008043,0,145
quarter_speed_adaptive,0.008043,1,254
quarter_speed_adaptive,0.008043,2,0
quarter_speed_adaptive,0.010054,-6,0
quarter_speed_adaptive,0.010054,-5,0
quarter_speed_adaptive,0.010054,-4,0
quarter_speed_adaptive,0.010054,-3,0
quarter_speed_adaptive,0.010054,-2,0
quarter_speed_adaptive,0.010054,-1,0
quarter_speed_adaptive,0.010054,0,141
quarter_speed_adaptive,0.010054,1,266
quarter_speed_adaptive,0.010054,2,0
quarter_speed_adaptive,0.012065,-6,0
quarter_speed_adaptive,0.012065,-5,0
quarter_speed_adaptive,0.012065,-4,0
quarter_speed_adaptive,0.012065,-3,0
quarter_speed_adaptive,0.012065,-2,0
quarter_speed_adaptive,0.012065,-1,0
quarter_speed_adaptive,0.012065,0,133
quarter_speed_adaptive,0.012065,1,274
quarter_speed_adaptive,0.012065,2,0
quarter_speed_adaptive,0.014076,-6,0
quarter_speed_adaptive,0.014076,-5,0
quarter_speed_adaptive,0.014076,-4,0
quarter_speed_adaptive,0.014076,-3,9
quarter_speed_adaptive,0.014076,-2,0
quarter_speed_adaptive,0.014076,-1,0
quarter_speed_adaptive,0.014076,0,117
quarter_speed_adaptive,0.014076,1,274
quarter_speed_adaptive,0.014076,2,7
quarter_speed_adaptive,0.016086,-6,0
quarter_speed_adaptive,0.016086,-5,0
quarter_speed_adaptive,0.016086,-4,0
quarter_speed_adaptive,0.016086,-3,16
quarter_speed_adaptive,0.016086,-2,0
quarter_speed_adaptive,0.016086,-1,0
quarter_speed_adaptive,0.016086,0,105
quarter_speed_adaptive,0.016086,1,286
quarter_speed_adaptive,0.016086,2,0
quarter_speed_adaptive,0.018097,-6,0
quarter_speed_adaptive,0.018097,-5,0
quarter_speed_adaptive,0.018097,-4,0
quarter_speed_adaptive,0.018097,-3,2
quarter_speed_adaptive,0.018097,-2,0
quarter_speed_adaptive,0.018097,-1,0
quarter_speed_adaptive,0.018097,0,97
quarter_speed_adaptive,0.018097,1,308
quarter_speed_adaptive,0.018097,2,0
quarter_speed_adaptive,0.020007,-6,0
quarter_speed_adaptive,0.020007,-5,0
quarter_speed_adaptive,0.020007,-4,0
quarter_speed_adaptive,0.020007,-3,1
quarter_speed_adaptive,0.020007,-2,0
quarter_speed_adaptive,0.020007,-1,0
quarter_speed_adaptive,0.020007,0,85
quarter_speed_adaptive,0.020007,1,321
quarter_speed_adaptive,0.020007,2,0
quarter_speed_adaptive,0.022018,-6,0
quarter_speed_adaptive,0.022018,-5,0
quarter_speed_adaptive,0.022018,-4,0
quarter_speed_adaptive,0.022018,-3,1
quarter_speed_adaptive,0.022018,-2,0
quarter_speed_adaptive,0.022018,-1,0
quarter_speed_adaptive,0.022018,0,77
quarter_speed_adaptive,0.022018,1,329
quarter_speed_adaptive,0.022018,2,0
quarter_speed_adaptive,0.024029,-6,0
quarter_speed_adaptive,0.024029,-5,0
quarter_speed_adaptive,0.024029,-4,0
quarter_speed_adaptive,0.024029,-3,0
quarter_speed_adaptive,0.024029,-2,0
quarter_speed_adaptive,0.024029,-1,0
quarter_speed_adaptive,0.024029,0,65
quarter_speed_adaptive,0.024029,1,342
quarter_speed_adaptive,0.024029,2,0
quarter_speed_adaptive,0.02604,-6,0
quarter_speed_adaptive,0.02604,-5,0
quarter_speed_adaptive,0.02604,-4,0
quarter_speed_adaptive,0.02604,-3,0
quarter_speed_adaptive,0.02604,-2,0
quarter_speed_adaptive,0.02604,-1,0
quarter_speed_adaptive,0.02604,0,65
quarter_speed_adaptive,0.02604,1,342
quarter_speed_adaptive,0.02604,2,0
quarter_speed_adaptive,0.028051,-6,0
quarter_speed_adaptive,0.028051,-5,0
quarter_speed_adaptive,0.028051,-4,0
quarter_speed_adaptive,0.028051,-3,0
quarter_speed_adaptive,0.028051,-2,0
quarter_speed_adaptive,0.028051,-1,0
quarter_speed_adaptive,0.028051,0,65
quarter_speed_adaptive,0.028051,1,342
quarter_speed_adaptive,0.028051,2,0
quarter_speed_adaptive,0.030061,-6,0
quarter_speed_adaptive,0.030061,-5,0
quarter_speed_adaptive,0.030061,-4,0
quarter_speed_adaptive,0.030061,-3,0
quarter_speed_adaptive,0.030061,-2,0
quarter_speed_adaptive,0.030061,-1,0
quarter_speed_adaptive,0.030061,0,61
quarter_speed_adaptive,0.030061,1,346
quarter_speed_adaptive,0.030061,2,0
quarter_speed_adaptive,0.032072,-6,0
quarter_speed_adaptive,0.032072,-5,0
quarter_speed_adaptive,0.032072,-4,0
quarter_speed_adaptive,0.032072,-3,0
quarter_speed_adaptive,0.032072,-2,0
quarter_speed_adaptive,0.032072,-1,0
quarter_speed_adaptive,0.032072,0,61
quarter_speed_adaptive,0.032072,1,346
quarter_speed_adaptive,0.032072,2,0
quarter_speed_adaptive,0.034083,-6,0
quarter_speed_adaptive,0.034083,-5,0
quarter_speed_adaptive,0.034083,-4,0
quarter_speed_adaptive,0.034083,-3,0
quarter_speed_adaptive,0.034083,-2,0
quarter_speed_adaptive,0.034083,-1,0
quarter_speed_adaptive,0.034083,0,57
quarter_speed_adaptive,0.034083,1,350
quarter_speed_adaptive,0.034083,2,0
quarter_speed_adaptive,0.036094,-6,0
quarter_speed_adaptive,0.036094,-5,0
quarter_speed_adaptive,0.036094,-4,0
quarter_speed_adaptive,0.036094,-3,0
quarter_speed_adaptive,0.036094,-2,0
quarter_speed_adaptive,0.036094,-1,0
quarter_speed_adaptive,0.036094,0,49
quarter_speed_adaptive,0.036094,1,358
quarter_speed_adaptive,0.036094,2,0
quarter_speed_adaptive,0.038004,-6,0
quarter_speed_adaptive,0.038004,-5,0
quarter_speed_adaptive,0.038004,-4,0
quarter_speed_adaptive,0.038004,-3,0
quarter_speed_adaptive,0.038004,-2,0
quarter_speed_adaptive,0.038004,-1,0
quarter_speed_adaptive,0.038004,0,49
quarter_speed_adaptive,0.038004,1,358
quarter_speed_adaptive,0.038004,2,0
quarter_speed_adaptive,0.040015,-6,0
quarter_speed_adaptive,0.040015,-5,0
quarter_speed_adaptive,0.040015,-4,0
quarter_speed_adaptive,0.040015,-3,0
quarter_speed_adaptive,0.040015,-2,0
quarter_speed_adaptive,0.040015,-1,0
quarter_speed_adaptive,0.040015,0,49
quarter_speed_adaptive,0.040015,1,358
quarter_speed_adaptive,0.040015,2,0
quarter_speed_adaptive,0.042026,-6,0
quarter_speed_adaptive,0.042026,-5,0
quarter_speed_adaptive,0.042026,-4,0
quarter_speed_adaptive,0.042026,-3,0
quarter_speed_adaptive,0.042026,-2,0
quarter_speed_adaptive,0.042026,-1,0
quarter_speed_adaptive,0.042026,0,49
quarter_speed_adaptive,0.042026,1,358
quarter_speed_adaptive,0.042026,2,0
quarter_speed_adaptive,0.044036,-6,0
quarter_speed_adaptive,0.044036,-5,0
quarter_speed_adaptive,0.044036,-4,0
quarter_speed_adaptive,0.044036,-3,0
quarter_speed_adaptive,0.044036,-2,0
quarter_speed_adaptive,0.044036,-1,0
quarter_speed_adaptive,0.044036,0,41
quarter_speed_adaptive,0.044036,1,366
quarter_speed_adaptive,0.044036,2,0
quarter_speed_adaptive,0.046047,-6,0
quarter_speed_adaptive,0.046047,-5,0
quarter_speed_adaptive,0.046047,-4,0
quarter_speed_adaptive,0.046047,-3,0
quarter_speed_adaptive,0.046047,-2,0
quarter_speed_adaptive,0.046047,-1,0
quarter_speed_adaptive,0.046047,0,41
quarter_speed_adaptive,0.046047,1,366
quarter_speed_adaptive,0.046047,2,0
quarter_speed_adaptive,0.048058,-6,0
quarter_speed_adaptive,0.048058,-5,0
quarter_speed_adaptive,0.048058,-4,0
quarter_speed_adaptive,0.048058,-3,0
quarter_speed_adaptive,0.048058,-2,0
quarter_speed_adaptive,0.048058,-1,0
quarter_speed_adaptive,0.048058,0,41
quarter_speed_adaptive,0.048058,1,366
quarter_speed_adaptive,0.048058,2,0
quarter_speed_adaptive,0.050069,-6,0
quarter_speed_adaptive,0.050069,-5,0
quarter_speed_adaptive,0.050069,-4,0
quarter_speed_adaptive,0.050069,-3,0
quarter_speed_adaptive,0.050069,-2,0
quarter_speed_adaptive,0.050069,-1,0
quarter_speed_adaptive,0.050069,0,37
quarter_speed_adaptive,0.050069,1,370
quarter_speed_adaptive,0.050069,2,0
quarter_speed_adaptive,0.05208,-6,0
quarter_speed_adaptive,0.05208,-5,0
quarter_speed_adaptive,0.05208,-4,0
quarter_speed_adaptive,0.05208,-3,0
quarter_speed_adaptive,0.05208,-2,0
quarter_speed_adaptive,0.05208,-1,0
quarter_speed_adaptive,0.05208,0,37
quarter_speed_adaptive,0.05208,1,370
quarter_speed_adaptive,0.05208,2,0
quarter_speed_adaptive,0.05409,-6,0
quarter_speed_adaptive,0.05409,-5,0
quarter_speed_adaptive,0.05409,-4,0
quarter_speed_adaptive,0.05409,-3,0
quarter_speed_adaptive,0.05409,-2,0
quarter_speed_adaptive,0.05409,-1,0
quarter_speed_adaptive,0.05409,0,37
quarter_speed_adaptive,0.05409,1,370
quarter_speed_adaptive,0.05409,2,0
quarter_speed_adaptive,0.056001,-6,0
quarter_speed_adaptive,0.056001,-5,0
quarter_speed_adaptive,0.056001,-4,0
quarter_speed_adaptive,0.056001,-3,0
quarter_speed_adaptive,0.056001,-2,0
quarter_speed_adaptive,0.056001,-1,0
quarter_speed_adaptive,0.056001,0,37
quarter_speed_adaptive,0.056001,1,370
quarter_speed_adaptive,0.056001,2,0
quarter_speed_adaptive,0.058011,-6,0
quarter_speed_adaptive,0.058011,-5,0
quarter_speed_adaptive,0.058011,-4,0
quarter_speed_adaptive,0.058011,-3,0
quarter_speed_adaptive,0.058011,-2,0
quarter_speed_adaptive,0.058011,-1,0
quarter_speed_adaptive,0.058011,0,37
quarter_speed_adaptive,0.058011,1,370
quarter_speed_adaptive,0.058011,2,0
quarter_speed_adaptive,0.060022,-6,0
quarter_speed_adaptive,0.060022,-5,0
quarter_speed_adaptive,0.060022,-4,0
quarter_speed_adaptive,0.060022,-3,0
quarter_speed_adaptive,0.060022,-2,0
quarter_speed_adaptive,0.060022,-1,0
quarter_speed_adaptive,0.060022,0,37
quarter_speed_adaptive,0.060022,1,370
quarter_speed_adaptive,0.060022,2,0
quarter_speed_adaptive,0.062033,-6,0
quarter_speed_adaptive,0.062033,-5,0
quarter_speed_adaptive,0.062033,-4,0
quarter_speed_adaptive,0.062033,-3,0
quarter_speed_adaptive,0.062033,-2,0
quarter_speed_adaptive,0.062033,-1,0
quarter_speed_adaptive,0.062033,0,33
quarter_speed_adaptive,0.062033,1,374
quarter_speed_adaptive,0.062033,2,0
quarter_speed_adaptive,0.064044,-6,0
quarter_speed_adaptive,0.064044,-5,0
quarter_speed_adaptive,0.064044,-4,0
quarter_speed_adaptive,0.064044,-3,0
quarter_speed_adaptive,0.064044,-2,0
quarter_speed_adaptive,0.064044,-1,0
quarter_speed_adaptive,0.064044,0,33
quarter_speed_adaptive,0.064044,1,374
quarter_speed_adaptive,0.064044,2,0
quarter_speed_adaptive,0.066055,-6,0
quarter_speed_adaptive,0.066055,-5,0
quarter_speed_adaptive,0.066055,-4,0
quarter_speed_adaptive,0.066055,-3,0
quarter_speed_adaptive,0.066055,-2,0
quarter_speed_adaptive,0.066055,-1,0
quarter_speed_adaptive,0.066055,0,32
quarter_speed_adaptive,0.066055,1,375
quarter_speed_adaptive,0.066055,2,0
quarter_speed_adaptive,0.068065,-6,0
quarter_speed_adaptive,0.068065,-5,0
quarter_speed_adaptive,0.068065,-4,0
quarter_speed_adaptive,0.068065,-3,0
quarter_speed_adaptive,0.068065,-2,0
quarter_speed_adaptive,0.068065,-1,0
quarter_speed_adaptive,0.068065,0,31
quarter_speed_adaptive,0.068065,1,376
quarter_speed_adaptive,0.068065,2,0
quarter_speed_adaptive,0.070076,-6,0
quarter_speed_adaptive,0.070076,-5,0
quarter_speed_adaptive,0.070076,-4,0
quarter_speed_adaptive,0.070076,-3,0
quarter_speed_adaptive,0.070076,-2,0
quarter_speed_adaptive,0.070076,-1,0
quarter_speed_adaptive,0.070076,0,31
quarter_speed_adaptive,0.070076,1,376
quarter_speed_adaptive,0.070076,2,0
quarter_speed_adaptive,0.072087,-6,0
quarter_speed_adaptive,0.072087,-5,0
quarter_speed_adaptive,0.072087,-4,0
quarter_speed_adaptive,0.072087,-3,0
quarter_speed_adaptive,0.072087,-2,0
quarter_speed_adaptive,0.072087,-1,0
quarter_speed_adaptive,0.072087,0,23
quarter_speed_adaptive,0.072087,1,384
quarter_speed_adaptive,0.072087,2,0
