case,excess_count,excess_max,excess_maxAbs,excess_mean,excess_median,excess_p90_abs,excess_p95_abs,excess_p99_abs,frame_index,kind,mode,r_over_R_max,r_over_R_min,time
old_ghost,132,224.3809513966,224.3809513966,216.67324916291065,214.93005791455,224.38092868548998,224.38093541515502,224.380948385556,3,compression,0,0.9,0.8,0.003016
old_ghost,72,226.4333891258,226.4333891258,225.232822531957,226.4333544062,226.43337523025,226.43338185025,226.433388943259,3,compression,0,0.95,0.9,0.003016
old_ghost,54,241.6705564546,241.6705564546,237.07026255599624,236.5467342377,241.67054658147,241.670550953835,241.67055580354798,3,compression,0,1.0,0.95,0.003016
old_ghost,1,117.8660584774,117.8660584774,117.8660584774,117.8660584774,117.8660584774,117.8660584774,117.8660584774,4,compression,0,0.2,0.0,0.004022
old_ghost,32,134.2447486294,134.2447486294,127.01278666269378,125.01005838545001,134.24474100702997,134.244743981885,134.244747432366,4,compression,0,0.4,0.2,0.004022
old_ghost,90,137.487478895,137.487478895,134.66409450652117,135.1037447654,135.46854621249,137.48745917483,137.487468398429,4,compression,0,0.6,0.4,0.004022
old_ghost,134,137.4569574157,137.4569574157,129.72762539691118,128.4145123788,132.15360096452,132.153607271855,137.45695656496997,4,compression,0,0.8,0.6,0.004022
old_ghost,132,137.8466035223,137.8466035223,135.47462605955835,134.4917184314,137.84657860305,137.846588374335,137.846599796906,4,compression,0,0.9,0.8,0.004022
old_ghost,72,137.762895352,137.762895352,136.30831141153192,135.5810580164,137.76285908444,137.76286640231,137.76287970075998,4,compression,0,0.95,0.9,0.004022
old_ghost,54,121.6230699958,121.6230699958,115.01333428159907,112.55616325795,121.62304903543,121.62305518388,121.623064659601,4,compression,0,1.0,0.95,0.004022
old_ghost,7,347.7661547925,347.7661547925,306.27429787561425,299.3589925486,318.72187044822,333.24401262035997,344.861726358072,5,compression,0,0.2,0.0,0.005027
old_ghost,26,270.2318264608,270.2318264608,258.94163726782307,254.6843036747,270.23182190570003,270.23182320847496,270.23182574045,5,compression,0,0.4,0.2,0.005027
old_ghost,90,248.2992179417,248.2992179417,244.26703447382775,242.26078286770002,248.29920507224,248.29921104248,248.299215127698,5,compression,0,0.6,0.4,0.005027
old_ghost,134,250.8974820147,250.8974820147,243.70862624884407,243.3924079841,247.32580226845005,248.494868186095,250.897470673771,5,compression,0,0.8,0.6,0.005027
old_ghost,132,242.8292946234,242.8292946234,239.13497331928937,238.9635665557,242.82926400862002,242.829266945085,242.829283446894,5,compression,0,0.9,0.8,0.005027
old_ghost,72,225.7288343805,225.7288343805,222.87228948059166,221.44406885585,225.72878522402,225.728791482875,225.728812603451,5,compression,0,0.95,0.9,0.005027
old_ghost,48,165.7805147646,165.7805147646,164.6730074988438,164.67305080879999,165.78046011151,165.78047785605997,165.780505099332,5,compression,0,1.0,0.95,0.005027
old_ghost,7,151.9095796819,151.9095796819,147.83589722114286,147.1569570337,149.05800833146,150.48379400668,151.624422546856,6,compression,0,0.2,0.0,0.006032
old_ghost,26,146.378285748,146.378285748,145.72183287726926,146.072706173,146.37825624675,146.378264906075,146.37828101725,6,compression,0,0.4,0.2,0.006032
old_ghost,90,170.4600605792,170.4600605792,160.37868642276447,155.47172155985,169.98923450582998,170.460047534435,170.460055680284,6,compression,0,0.6,0.4,0.006032
old_ghost,134,182.2057004321,182.2057004321,176.74992197139332,178.45077427265,179.44776572005,179.447775692105,182.20568153148798,6,compression,0,0.8,0.6,0.006032
old_ghost,132,202.69832136,202.69832136,187.24870098407285,183.94008191275,202.69826922423,202.698288038415,202.698309250712,6,compression,0,0.9,0.8,0.006032
old_ghost,72,199.5008730678,199.5008730678,184.0312848679514,176.29657730135,199.50082437275,199.50083639590503,199.500870901661,6,compression,0,0.95,0.9,0.006032
old_ghost,54,263.1535548317,263.1535548317,184.8612472189981,199.6617304098,244.1059014850402,263.15339724552,263.153522925647,6,compression,0,1.0,0.95,0.006032
strong_ghost,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,0.2,0.0,0.0
strong_ghost,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,0.4,0.2,0.0
strong_ghost,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,0.6,0.4,0.0
strong_ghost,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,0.8,0.6,0.0
strong_ghost,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,0.9,0.8,0.0
strong_ghost,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,0.95,0.9,0.0
strong_ghost,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,1,1.0,0.95,0.0
strong_ghost,7,19.92332938394,19.92332938394,19.745151282087143,19.71545678709,19.79860758581,19.860968484875002,19.910857204127,1,compression,1,0.2,0.0,0.001005
strong_ghost,26,26.60893719998,26.60893719998,23.13647163852462,23.704549220565,26.608933640735,26.608935174895,26.6089366967775,1,compression,1,0.4,0.2,0.001005
strong_ghost,90,53.51731084792,53.51731084792,42.44732470737689,37.2133094507,53.358461516984,53.517296512752,53.5173073524895,1,compression,1,0.6,0.4,0.001005
strong_ghost,134,72.40611106379,72.40611106379,64.15101236718455,63.973077715429994,66.598415220314,66.5984185586405,72.4061040199184,1,compression,1,0.8,0.6,0.001005
strong_ghost,132,71.44823047161,71.44823047161,67.34674471273883,68.167997580815,71.44821564552299,71.44822118321349,71.44822980198211,1,compression,1,0.9,0.8,0.001005
strong_ghost,72,65.84051211512,65.84051211512,65.14774010427458,65.84049630716501,65.840505006446,65.8405066854295,65.840509605483,1,compression,1,0.95,0.9,0.001005
strong_ghost,54,68.23033914873,68.23033914873,61.55326852553909,63.152116794665,66.70687309054301,68.230334985643,68.23033800388231,1,compression,1,1.0,0.95,0.001005
strong_ghost,7,422.0220690082,422.0220690082,408.6518169731715,406.4234418158,412.66291091938,417.34248996379,421.086153199318,2,compression,1,0.2,0.0,0.002011
strong_ghost,26,389.3831127355,389.3831127355,376.276176164077,372.71036939345004,389.3831087338,389.38311123047504,389.38311252165,2,compression,1,0.4,0.2,0.002011
strong_ghost,90,344.2065177058,344.2065177058,331.39716386686877,335.56595938529995,344.20649435721,344.206501820475,344.206515065615,2,compression,1,0.6,0.4,0.002011
strong_ghost,134,318.5907528693,318.5907528693,313.3134204853807,312.18419727239996,317.2484602326,318.59072853611997,318.590749898847,2,compression,1,0.8,0.6,0.002011
strong_ghost,132,303.2458792984,303.2458792984,296.00798034231974,298.6237767471,303.24586569712,303.24587430707504,303.24587828072,2,compression,1,0.9,0.8,0.002011
strong_ghost,72,290.1670807856,290.1670807856,288.86221760468624,290.16705030005,290.16707326259,290.16707699688,290.16708025310004,2,compression,1,0.95,0.9,0.002011
strong_ghost,54,287.4773369501,287.4773369501,282.5237000133092,286.26302135770004,287.11302225763,287.47730987755,287.47733558937796,2,compression,1,1.0,0.95,0.002011
strong_ghost,1,89.84756563158,89.84756563158,89.84756563158,89.84756563158,89.84756563158,89.84756563158,89.84756563158,3,compression,1,0.2,0.0,0.003016
strong_ghost,32,223.987268183,223.987268183,189.8903081518031,184.0898997546,223.98724160114,223.987252221305,223.98726423893197,3,compression,1,0.4,0.2,0.003016
strong_ghost,90,226.9038770271,226.9038770271,222.11083100037212,224.13682064444998,226.90384762784998,226.90385336631,226.903870276361,3,compression,1,0.6,0.4,0.003016
strong_ghost,134,219.3289210095,219.3289210095,213.24675125448653,214.8413290133,219.32890404082,219.32891056986,219.32891607880902,3,compression,1,0.8,0.6,0.003016
strong_ghost,132,221.4901799236,221.4901799236,214.20126447940447,212.54899601300002,221.49013411699,221.49014010239,221.490158922898,3,compression,1,0.9,0.8,0.003016
strong_ghost,72,223.4699444776,223.4699444776,222.26869966123746,223.4699097582,223.46993378636,223.4699417637,223.469943726136,3,compression,1,0.95,0.9,0.003016
strong_ghost,54,238.8421547469,238.8421547469,234.21283020816668,233.7063468199,238.84212749679,238.84213821543,238.84214703142501,3,compression,1,1.0,0.95,0.003016
strong_ghost,1,115.1799766856,115.1799766856,115.1799766856,115.1799766856,115.1799766856,115.1799766856,115.1799766856,4,compression,1,0.2,0.0,0.004022
strong_ghost,32,131.7108396263,131.7108396263,124.44779798551562,122.43704095005,131.71083310247,131.71083480595502,131.71083849377698,4,compression,1,0.4,0.2,0.004022
strong_ghost,90,134.9082419127,134.9082419127,132.12325560073785,132.58515796,132.95615664712,134.90821943597,134.908239422925,4,compression,1,0.6,0.4,0.004022
strong_ghost,134,134.5355702947,134.5355702947,126.98651311439325,125.6082236352,129.53307982738,129.53308748626,134.53556469092499,4,compression,1,0.8,0.6,0.004022
strong_ghost,132,134.251594862,134.251594862,132.329853090344,131.52767910885,134.25156442604,134.251570671655,134.251585668399,4,compression,1,0.9,0.8,0.004022
strong_ghost,72,133.9798687391,133.9798687391,132.56752729540133,131.86138231655,133.97984684158,133.97985345882,133.979863028712,4,compression,1,0.95,0.9,0.004022
strong_ghost,54,117.8989503697,117.8989503697,111.22033220183586,108.7259706026,117.89890958439,117.898916857855,117.89894595056,4,compression,1,1.0,0.95,0.004022
strong_ghost,7,344.6473697192,344.6473697192,302.9652213299714,296.0181960837,315.46987714424006,330.05862343172004,341.72962046170403,5,compression,1,0.2,0.0,0.005027
strong_ghost,26,266.7328005659,266.7328005659,255.36641012084226,251.0898565462,266.73278956585,266.73279519050004,266.732799431025,5,compression,1,0.4,0.2,0.005027
strong_ghost,90,244.7082451221,244.7082451221,240.61887503055664,238.5952533881,244.70822661224003,244.708230260665,244.708243049201,5,compression,1,0.6,0.4,0.005027
strong_ghost,134,247.0672939178,247.0672939178,240.0251208954672,239.77388696535002,243.71966805639002,244.891385334395,247.06728452168298,5,compression,1,0.8,0.6,0.005027
strong_ghost,132,238.8871454578,238.8871454578,234.99935494840298,235.06084065495,238.88712453304,238.88713675091998,238.887143395196,5,compression,1,0.9,0.8,0.005027
strong_ghost,72,221.1425588012,221.1425588012,218.24094834056103,216.79018997650002,221.14252844597,221.14253989572,221.142555956798,5,compression,1,0.95,0.9,0.005027
strong_ghost,48,161.2937240721,161.2937240721,160.16230368454382,160.1623468747,161.29361277589,161.29361946256,161.293687878998,5,compression,1,1.0,0.95,0.005027
strong_ghost,7,146.5748403952,146.5748403952,142.63115672675715,141.9738789135,143.81427507244,145.19455773382,146.29878386292398,6,compression,1,0.2,0.0,0.006032
strong_ghost,26,141.0208103536,141.0208103536,140.4831451837731,140.83084054235002,141.0207888164,141.02080479895,141.020810180325,6,compression,1,0.4,0.2,0.006032
strong_ghost,90,164.8823532856,164.8823532856,154.9163020997944,150.03573399815,164.49383951446998,164.88234228598498,164.882352906638,6,compression,1,0.6,0.4,0.006032
strong_ghost,134,176.3018205856,176.3018205856,171.16066933545753,172.83771171360002,173.81869592668,173.81870502094,176.301809199756,6,compression,1,0.8,0.6,0.006032
strong_ghost,132,196.4361235838,196.4361235838,181.1252528076181,177.62873415405,196.43606543517998,196.43608398078499,196.43611328609703,6,compression,1,0.9,0.8,0.006032
strong_ghost,72,193.3577918742,193.3577918742,177.79791307208887,170.01805903735,193.35771239824,193.35774428214,193.35777851753798,6,compression,1,0.95,0.9,0.006032
strong_ghost,54,258.2882830713,258.2882830713,179.31505688895373,194.15656644475,239.0486789863902,258.28812914294997,258.288276046733,6,compression,1,1.0,0.95,0.006032
quadrature,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,0.2,0.0,0.0
quadrature,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,0.4,0.2,0.0
quadrature,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,0.6,0.4,0.0
quadrature,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,0.8,0.6,0.0
quadrature,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,0.9,0.8,0.0
quadrature,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,0.95,0.9,0.0
quadrature,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,3,1.0,0.95,0.0
quadrature,7,19.92246829222,19.92246829222,19.744249709657144,19.71454657779,19.797718452153998,19.860093372187,19.9099933082134,1,compression,3,0.2,0.0,0.001005
quadrature,26,26.60799780488,26.60799780488,23.13555833447731,23.70365481922,26.607995031119998,26.60799633209,26.6079974735025,1,compression,3,0.4,0.2,0.001005
quadrature,90,53.51651986104,53.51651986104,42.44655086596678,37.212507417889995,53.35779935021,53.5165054375055,53.5165156665323,1,compression,3,0.6,0.4,0.001005
quadrature,134,72.38425582929,72.38425582929,64.13536061278808,63.953768150845,66.5765450419,66.576552592414,72.3842467333383,1,compression,3,0.8,0.6,0.001005
quadrature,132,71.43131654864,71.43131654864,67.34108301309259,68.15201534534,71.431311403686,71.43131369142651,71.4313163051381,1,compression,3,0.9,0.8,0.001005
quadrature,72,65.85133889528,65.85133889528,65.15545061171485,65.851322890955,65.85133178661499,65.851333465594,65.8513372221934,1,compression,3,0.95,0.9,0.001005
quadrature,54,68.2024639307,68.2024639307,61.531837418449626,63.135019852885,66.68222450199302,68.202454652111,68.2024604961516,1,compression,3,1.0,0.95,0.001005
quadrature,7,421.7416114779,421.7416114779,408.3613451984572,406.1313048841,412.37544140916003,417.05852644353,420.80499447102596,2,compression,3,0.2,0.0,0.002011
quadrature,26,389.0847900995,389.0847900995,375.9757607952653,372.4119291125,389.0847717524,389.08477531942503,389.08478653712507,2,compression,3,0.4,0.2,0.002011
quadrature,90,343.9094141063,343.9094141063,331.1160496584056,335.28100580579996,343.90939673212995,343.909403033815,343.909408803057,2,compression,3,0.6,0.4,0.002011
quadrature,134,318.0692530037,318.0692530037,312.79676295894103,311.59527801365,316.77097942065,318.06923010024497,318.069250710333,2,compression,3,0.8,0.6,0.002011
quadrature,132,302.7450424385,302.7450424385,295.6812701216726,298.224779065,302.74502524608005,302.74503371639,302.74503914267603,2,compression,3,0.9,0.8,0.002011
quadrature,72,290.1448408645,290.1448408645,288.79523398494166,290.1448100297,290.1448339464,290.14483631397,290.14483997558,2,compression,3,0.95,0.9,0.002011
quadrature,54,286.838974133,286.838974133,281.92693788719816,285.7517444326,286.51278036222,286.83893516728995,286.838956833111,2,compression,3,1.0,0.95,0.002011
quadrature,1,87.89535913705,87.89535913705,87.89535913705,87.89535913705,87.89535913705,87.89535913705,87.89535913705,3,compression,3,0.2,0.0,0.003016
quadrature,32,221.8141297818,221.8141297818,187.79307127077814,182.00639703489998,221.81410729063,221.81411997762498,221.81412872346,3,compression,3,0.4,0.2,0.003016
quadrature,90,224.7654846196,224.7654846196,220.04142029416224,222.04472906774998,224.76546192115,224.76546762328002,224.765480310665,3,compression,3,0.6,0.4,0.003016
quadrature,134,217.3145375038,217.3145375038,210.9522557170754,212.6019757056,217.31450009864,217.314511137715,217.31452695034397,3,compression,3,0.8,0.6,0.003016
quadrature,132,220.1907438219,220.1907438219,212.22987920382195,210.38942183095,220.1907179392,220.190731984215,220.190738861343,3,compression,3,0.9,0.8,0.003016
quadrature,72,222.1809645469,222.1809645469,220.9390419268695,222.18091472355002,222.18095216673,222.18095512669498,222.18096004301498,3,compression,3,0.95,0.9,0.003016
quadrature,54,236.322871119,236.322871119,231.90009354537585,231.52395461575,236.32283576659,236.32284701153003,236.322860167239,3,compression,3,1.0,0.95,0.003016
quadrature,1,111.3267289983,111.3267289983,111.3267289983,111.3267289983,111.3267289983,111.3267289983,111.3267289983,4,compression,3,0.2,0.0,0.004022
quadrature,32,127.6748446094,127.6748446094,120.53840992138441,118.5693601487,127.67483073969001,127.67483626436,127.674842816422,4,compression,3,0.4,0.2,0.004022
quadrature,90,130.8611718044,130.8611718044,128.09820597264334,128.5408440693,128.90922077802,130.861156370355,130.86117055982402,4,compression,3,0.6,0.4,0.004022
quadrature,134,130.3570462413,130.3570462413,122.89468429475227,121.45012049510001,125.55661954935,125.55662627716501,130.357038496879,4,compression,3,0.8,0.6,0.004022
quadrature,132,131.1092201313,131.1092201313,128.4609671851416,127.3486226544,131.10919469799998,131.10920666335,131.109216157882,4,compression,3,0.9,0.8,0.004022
quadrature,72,130.915775361,130.915775361,129.51723441105003,128.8179957017,130.91575141170003,130.91575881725998,130.91577454521,4,compression,3,0.95,0.9,0.004022
quadrature,54,114.0487835525,114.0487835525,107.37647707281187,104.69358082984999,114.04874291433,114.04875298373001,114.04877152059899,4,compression,3,1.0,0.95,0.004022
quadrature,7,340.6403533999,340.6403533999,299.4131810832428,292.5419861349,311.78133573706,326.21084456848,337.754451633616,5,compression,3,0.2,0.0,0.005027
quadrature,26,263.4892802943,263.4892802943,252.14792085720774,247.8855764427,263.48927154105,263.48927345495,263.48927866024997,5,compression,3,0.4,0.2,0.005027
quadrature,90,241.1723716361,241.1723716361,237.20514036409662,235.21313549004998,241.17236026358,241.17236569761,241.172368903266,5,compression,3,0.6,0.4,0.005027
quadrature,134,243.0087539678,243.0087539678,236.29554646884475,236.13411516144998,240.01842700081,241.098526452365,243.008750313306,5,compression,3,0.8,0.6,0.005027
quadrature,132,234.9004992787,234.9004992787,231.38608745142122,231.2071942737,234.90046578590997,234.900473305155,234.900488314619,5,compression,3,0.9,0.8,0.005027
quadrature,72,217.8433889743,217.8433889743,215.12627650165416,213.76775795955,217.84335844779,217.84337026109,217.84338893645702,5,compression,3,0.95,0.9,0.005027
quadrature,54,180.6305398164,180.6305398164,159.26794012876292,157.65865129505,173.73887899708006,180.63041094628,180.630528753233,5,compression,3,1.0,0.95,0.005027
quadrature,7,144.1096363071,144.1096363071,140.84469717778572,140.3005426672,141.82418444058,142.96691037384,143.881091120448,6,compression,3,0.2,0.0,0.006032
quadrature,26,140.2403808545,140.2403808545,139.48748098301155,139.93048554745,140.2403703043,140.2403747607,140.24037954892498,6,compression,3,0.4,0.2,0.006032
quadrature,90,163.5877653511,163.5877653511,153.8310703705089,149.06824143025,163.13514060705,163.58772616610003,163.587752966127,6,compression,3,0.6,0.4,0.006032
quadrature,134,174.2865958005,174.2865958005,169.45012203221197,171.0891085637,171.96411155520002,171.96412501482,174.28656743507,6,compression,3,0.8,0.6,0.006032
quadrature,132,194.8347937541,194.8347937541,179.46055093096138,176.10072714745002,194.83471528757,194.83474089610502,194.83476723616798,6,compression,3,0.9,0.8,0.006032
quadrature,72,190.5633389325,190.5633389325,175.5416683275278,168.03088288524998,190.56328673672,190.563304533815,190.56332821213903,6,compression,3,0.95,0.9,0.006032
quadrature,54,252.3946864936,252.3946864936,176.37259764296482,191.52703003020002,234.13431644136017,252.39456209716502,252.394646177666,6,compression,3,1.0,0.95,0.006032
surface_clamp,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,0.2,0.0,0.0
surface_clamp,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,0.4,0.2,0.0
surface_clamp,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,0.6,0.4,0.0
surface_clamp,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,0.8,0.6,0.0
surface_clamp,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,0.9,0.8,0.0
surface_clamp,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,0.95,0.9,0.0
surface_clamp,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,compression,2,1.0,0.95,0.0
surface_clamp,7,9.98678600158,9.98678600158,9.473054741973572,9.387433329711,9.627175363136201,9.806980682358102,9.950824937735621,1,compression,2,0.2,0.0,0.001005
surface_clamp,26,17.38360601457,17.38360601457,13.328492619165381,14.033499389845,17.38360108072,17.383603289905,17.38360541318,1,compression,2,0.4,0.2,0.001005
surface_clamp,90,49.09497184799,49.09497184799,36.181130283329345,30.046737433224997,49.094968745314006,49.0949705322965,49.09497184799001,1,compression,2,0.6,0.4,0.001005
surface_clamp,134,54.71909296623,54.71909296623,9.800432444985596,0.0,54.719079828934,54.7190826272295,54.7190873421266,1,compression,2,0.8,0.6,0.001005
surface_clamp,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,compression,2,0.9,0.8,0.001005
surface_clamp,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,compression,2,0.95,0.9,0.001005
surface_clamp,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,compression,2,1.0,0.95,0.001005
surface_clamp,7,191.9792509566,191.9792509566,152.40660088342858,145.8111586599,164.27840133924002,178.12882614792,189.209165994864,2,compression,2,0.2,0.0,0.002011
surface_clamp,26,114.6971546911,114.6971546911,99.72051974603269,96.01109488310999,114.6971460914,114.69714679285,114.697152762925,2,compression,2,0.4,0.2,0.002011
surface_clamp,66,105.7690925432,105.7690925432,87.42306772309304,85.887169421325,105.7690834463,105.76908807165,105.76909202001501,2,compression,2,0.6,0.4,0.002011
surface_clamp,158,121.611458317,121.611458317,36.35624354014367,0.0,121.611442856,121.61144766038501,121.61145097461599,2,compression,2,0.8,0.6,0.002011
surface_clamp,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,compression,2,0.9,0.8,0.002011
surface_clamp,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,compression,2,0.95,0.9,0.002011
surface_clamp,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,compression,2,1.0,0.95,0.002011
surface_clamp,1,1.986629303725,1.986629303725,1.986629303725,1.986629303725,1.986629303725,1.986629303725,1.986629303725,3,compression,2,0.2,0.0,0.003016
surface_clamp,32,87.85639108695,87.85639108695,73.92881962655751,74.46512221242,87.85638564641901,87.85638897913151,87.856390541226,3,compression,2,0.4,0.2,0.003016
surface_clamp,90,72.77963918479,72.77963918479,29.836452503712056,50.020698764275,72.779625304069,72.7796299298435,72.779637306623,3,compression,2,0.6,0.4,0.003016
surface_clamp,134,0.0,25.11739050243,-4.498634498008731,0.0,25.117375447442996,25.1173791944515,25.1173860471754,3,compression,2,0.8,0.6,0.003016
surface_clamp,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,compression,2,0.9,0.8,0.003016
surface_clamp,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,compression,2,0.95,0.9,0.003016
surface_clamp,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,compression,2,1.0,0.95,0.003016
surface_clamp,1,-137.9200584597,137.9200584597,-137.9200584597,-137.9200584597,137.9200584597,137.9200584597,137.9200584597,4,compression,2,0.2,0.0,0.004022
surface_clamp,26,0.5352663512744,73.82201639572,-30.25571097567021,-28.999866052875,73.822012736985,73.822013877605,73.8220158275425,4,compression,2,0.4,0.2,0.004022
surface_clamp,96,54.17946969828,54.17946969828,30.040396066332324,37.415275568149994,41.60015459608,54.1794500684075,54.1794611242735,4,compression,2,0.6,0.4,0.004022
surface_clamp,134,24.51685621707,24.51685621707,4.391076995718209,0.0,24.516843023681,24.516851227935,24.516855911929703,4,compression,2,0.8,0.6,0.004022
surface_clamp,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,compression,2,0.9,0.8,0.004022
surface_clamp,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,compression,2,0.95,0.9,0.004022
surface_clamp,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,compression,2,1.0,0.95,0.004022
surface_clamp,7,311.5865514792,311.5865514792,203.4106148926,185.3812995873,235.86340478760007,273.72497813340004,304.0142368100401,5,compression,2,0.2,0.0,0.005027
surface_clamp,26,100.9910573789,100.9910573789,60.6068593267935,49.97474022603,100.99105462705,100.991056426425,100.99105728322499,5,compression,2,0.4,0.2,0.005027
surface_clamp,60,14.59849888053,14.59849888053,-2.192350580264267,-1.314961149217,14.598485183193,14.5984911736145,14.5984974137133,5,compression,2,0.6,0.4,0.005027
surface_clamp,164,47.18314875996,47.18314875996,10.75755949053447,0.0,47.183131396991,47.1831394456885,47.183144313405194,5,compression,2,0.8,0.6,0.005027
